              (-2.3565520200634049,2.3565520200634049)
              (-2.3085509203774150,2.3085509203774150)
              (-2.2589697560908202,2.2589697560908202)
              (-2.2078755426871943,2.2078755426871943)
              (-2.1553391294559083,2.1553391294559083)
              (-2.1014354138807949,2.1014354138807949)
              (-2.0462434786246395,2.0462434786246395)
              (-1.9898478943384978,1.9898478943384978)
              (-1.9323380830496910,1.9323380830496910)
              (-1.8738097223602561,1.8738097223602561)
              (-1.8143657458706504,1.8143657458706504)
              (-1.7541161985827496,1.7541161985827496)
              (-1.6931802383102776,1.6931802383102776)
              (-1.6316876204057944,1.6316876204057944)
              (-1.5697813064498141,1.5697813064498141)
              (-1.5076164933553124,1.5076164933553124)
              (-1.4453675032853421,1.4453675032853421)
              (-1.3832278623036585,1.3832278623036585)
              (-1.3214159872264843,1.3214159872264843)
              (-1.2601796580125526,1.2601796580125526)
              (-1.1998020634843831,1.1998020634843831)
              (-1.1406081431352852,1.1406081431352852)
              (-1.0829732022072607,1.0829732022072607)
              (-1.0273319029828505,1.0273319029828505)
            (-0.97418617039059774,0.97418617039059774)
            (-0.92411330488487153,0.92411330488487153)
            (-0.87776972690187494,0.87776972690187494)
            (-0.83588716403010199,0.83588716403010199)
            (-0.79925605909012831,0.79925605909012831)
            (-0.76869211331352882,0.76869211331352882)
            (-0.74497866467514318,0.74497866467514318)
            (-0.72879236148103288,0.72879236148103288)
            (-0.72061769070980075,0.72061769070980075)
            (-0.72067413090241106,0.72067413090241106)
            (-0.72887823733296320,0.72887823733296320)
            (-0.74485217926531655,0.74485217926531655)
            (-0.76797941884075083,0.76797941884075083)
            (-0.79748548042082656,0.79748548042082656)
            (-0.83252276795102298,0.83252276795102298)
            (-0.87224069742899324,0.87224069742899324)
            (-0.91583627251326361,0.91583627251326361)
            (-0.96257822779177915,0.96257822779177915)
              (-1.0118198066637849,1.0118198066637849)
              (-1.0629984729649269,1.0629984729649269)
              (-1.1156287565601333,1.1156287565601333)
              (-1.1692936828960450,1.1692936828960450)
              (-1.2236362523280453,1.2236362523280453)
              (-1.2783476855263052,1.2783476855263052)
              (-1.3331624146856753,1.3331624146856753)
              (-1.3878493652038459,1.3878493652038459)
              (-1.4422063456321126,1.4422063456321126)
              (-1.4960562592461857,1.4960562592461857)
              (-1.5492414668058969,1.5492414668058969)
              (-1.6016218913789912,1.6016218913789912)
              (-1.6530718568403830,1.6530718568403830)
              (-1.7034778423435197,1.7034778423435197)
              (-1.7527381846757504,1.7527381846757504)
              (-1.8007586288898598,1.8007586288898598)
              (-1.8474548320705777,1.8474548320705777)
              (-1.8927479220481676,1.8927479220481676)
              (-1.9365663650303611,1.9365663650303611)
              (-1.9788435422772790,1.9788435422772790)
              (-2.0195200922733192,2.0195200922733192)
              (-2.0585382365036766,2.0585382365036766)
              (-2.0958470449922655,2.0958470449922655)
              (-2.1313988433158739,2.1313988433158739)
              (-2.1651488213429761,2.1651488213429761)
              (-2.1970576495850933,2.1970576495850933)
              (-2.2270876963966728,2.2270876963966728)
              (-2.2552054611729448,2.2552054611729448)
              (-2.2813801986901314,2.2813801986901314)
              (-2.3055840691722604,2.3055840691722604)
              (-2.3277933401672546,2.3277933401672546)
              (-2.3479847833110798,2.3479847833110798)
              (-2.3661396750897241,2.3661396750897241)
              (-2.3822417811662815,2.3822417811662815)
              (-2.3962767663830045,2.3962767663830045)
              (-2.4082334903932061,2.4082334903932061)
              (-2.4181029756267951,2.4181029756267951)
              (-2.4258784638931554,2.4258784638931554)
              (-2.4315566657390160,2.4315566657390160)
              (-2.4351351588605312,2.4351351588605312)
              (-2.4366154715410828,2.4366154715410828)
              (-2.4359996205378720,2.4359996205378720)
              (-2.4332939129022004,2.4332939129022004)
              (-2.4285052514993790,2.4285052514993790)
              (-2.4216435173502893,2.4216435173502893)
              (-2.8041789963145201,2.8041789963145201)
              (-2.7820785436858757,2.7820785436858757)
              (-2.7578027565782031,2.7578027565782031)
              (-2.7313798161309260,2.7313798161309260)
              (-2.7028404680969134,2.7028404680969134)
              (-2.6722181847951090,2.6722181847951090)
              (-2.6395488665206668,2.6395488665206668)
              (-2.6048712396755693,2.6048712396755693)
              (-2.5682263995716155,2.5682263995716155)
              (-2.5296583648536357,2.5296583648536357)
              (-2.4892138155158250,2.4892138155158250)
              (-2.4469418920373336,2.4469418920373336)
              (-2.4028951014368407,2.4028951014368407)
              (-2.3571288033586852,2.3571288033586852)
              (-2.3097007817809261,2.3097007817809261)
              (-2.2606729322814911,2.2606729322814911)
              (-2.2101099415428465,2.2101099415428465)
              (-2.1580801571206392,2.1580801571206392)
              (-2.1046559586846687,2.1046559586846687)
              (-2.0499139695754187,2.0499139695754187)
              (-1.9939346310278483,1.9939346310278483)
              (-1.9368045331080954,1.9368045331080954)
              (-1.8786149155595055,1.8786149155595055)
              (-1.8194633770225845,1.8194633770225845)
              (-1.7594555621698198,1.7594555621698198)
              (-1.6987040175388111,1.6987040175388111)
              (-1.6373322231613354,1.6373322231613354)
              (-1.5754735817147569,1.5754735817147569)
              (-1.5132754445865420,1.5132754445865420)
              (-1.4509005958865182,1.4509005958865182)
              (-1.3885298201074125,1.3885298201074125)
              (-1.3263676953538583,1.3263676953538583)
              (-1.2646447052421621,1.2646447052421621)
              (-1.2036237034480084,1.2036237034480084)
              (-1.1436085043515281,1.1436085043515281)
              (-1.0849491459310705,1.0849491459310705)
              (-1.0280526989728780,1.0280526989728780)
            (-0.97339239667268684,0.97339239667268684)
            (-0.92151737615168983,0.92151737615168983)
            (-0.87306038323416568,0.87306038323416568)
            (-0.82873826944210538,0.82873826944210538)
            (-0.78934476698361589,0.78934476698361589)
            (-0.75572268256865305,0.75572268256865305)
            (-0.72871624172824268,0.72871624172824268)
            (-0.70909744025875832,0.70909744025875832)
            (-0.69747449928049288,0.69747449928049288)
            (-0.69420291902845099,0.69420291902845099)
            (-0.69932369680571016,0.69932369680571016)
            (-0.71255189070425551,0.71255189070425551)
            (-0.73331966977554086,0.73331966977554086)
            (-0.76085881574490211,0.76085881574490211)
            (-0.79429668026000744,0.79429668026000744)
            (-0.83273860100701491,0.83273860100701491)
            (-0.87532990165568614,0.87532990165568614)
            (-0.92129004459047481,0.92129004459047481)
            (-0.96992766609652825,0.96992766609652825)
              (-1.0206425711265654,1.0206425711265654)
              (-1.0729201866662121,1.0729201866662121)
              (-1.1263197368248827,1.1263197368248827)
              (-1.1804654615723293,1.1804654615723293)
              (-1.2350358728059854,1.2350358728059854)
              (-1.2897547603564390,1.2897547603564390)
              (-1.3443826230027944,1.3443826230027944)
              (-1.3987128903856501,1.3987128903856501)
              (-1.4525624960106913,1.4525624960106913)
              (-1.5057720475083736,1.5057720475083736)
              (-1.5581986356026685,1.5581986356026685)
              (-1.6097151100163911,1.6097151100163911)
              (-1.6602071778278527,1.6602071778278527)
              (-1.7095710075094501,1.7095710075094501)
              (-1.7577136003109375,1.7577136003109375)
              (-1.8045488994966876,1.8045488994966876)
              (-1.8499987391435526,1.8499987391435526)
              (-1.8939914194674849,1.8939914194674849)
              (-1.9364604705082111,1.9364604705082111)
              (-1.9773448548165482,1.9773448548165482)
              (-2.0165895697075955,2.0165895697075955)
              (-2.0541417610045403,2.0541417610045403)
              (-2.0899546107425238,2.0899546107425238)
              (-2.1239838979929515,2.1239838979929515)
              (-2.1561888378759511,2.1561888378759511)
              (-2.1865338649149542,2.1865338649149542)
              (-2.2149841208736385,2.2149841208736385)
              (-2.2415095906978264,2.2415095906978264)
              (-2.2660823890218134,2.2660823890218134)
              (-2.2886782891173576,2.2886782891173576)
              (-2.3092750784615883,2.3092750784615883)
              (-2.3278536761574258,2.3278536761574258)
              (-2.3443969765817188,2.3443969765817188)
              (-2.3588920240512743,2.3588920240512743)
              (-2.3713265429997006,2.3713265429997006)
              (-2.3816923147042450,2.3816923147042450)
              (-2.3899822567791995,2.3899822567791995)
              (-2.3961919992250942,2.3961919992250942)
              (-2.4003208934667866,2.4003208934667866)
              (-2.4023682709307219,2.4023682709307219)
              (-2.4023381285442347,2.4023381285442347)
              (-2.4002344911658455,2.4002344911658455)
              (-2.3960658634628595,2.3960658634628595)
              (-2.3898409819404822,2.3898409819404822)
              (-2.3815714150230161,2.3815714150230161)
              (-2.7735134816126985,2.7735134816126985)
              (-2.7499340787180002,2.7499340787180002)
              (-2.7242050697301501,2.7242050697301501)
              (-2.6963563309880336,2.6963563309880336)
              (-2.6664202398934500,2.6664202398934500)
              (-2.6344316581246305,2.6344316581246305)
              (-2.6004281730924843,2.6004281730924843)
              (-2.5644498452270756,2.5644498452270756)
              (-2.5265392833651696,2.5265392833651696)
              (-2.4867418566070376,2.4867418566070376)
              (-2.4451055906460941,2.4451055906460941)
              (-2.4016812974441932,2.4016812974441932)
              (-2.3565224573025580,2.3565224573025580)
              (-2.3096856708895817,2.3096856708895817)
              (-2.2612303541261323,2.2612303541261323)
              (-2.2112193675494480,2.2112193675494480)
              (-2.1597189575224371,2.1597189575224371)
              (-2.1067986261150367,2.1067986261150367)
              (-2.0525321888814076,2.0525321888814076)
              (-1.9969974244190218,1.9969974244190218)
              (-1.9402770218659715,1.9402770218659715)
              (-1.8824582676207833,1.8824582676207833)
              (-1.8236347398398227,1.8236347398398227)
              (-1.7639060427389885,1.7639060427389885)
              (-1.7033805769030432,1.7033805769030432)
              (-1.6421735913588775,1.6421735913588775)
              (-1.5804116412087419,1.5804116412087419)
              (-1.5182326897438203,1.5182326897438203)
              (-1.4557896706649402,1.4557896706649402)
              (-1.3932516073207541,1.3932516073207541)
              (-1.3308079289991905,1.3308079289991905)
              (-1.2686737558307135,1.2686737558307135)
              (-1.2070934043715407,1.2070934043715407)
              (-1.1463474928007202,1.1463474928007202)
              (-1.0867624412493622,1.0867624412493622)
              (-1.0287166526652445,1.0287166526652445)
            (-0.97265339463648781,0.97265339463648781)
            (-0.91909151346427265,0.91909151346427265)
            (-0.86863480826440431,0.86863480826440431)
            (-0.82197875256491271,0.82197875256491271)
            (-0.77990920250001894,0.77990920250001894)
            (-0.74328478800116915,0.74328478800116915)
            (-0.71299871657704306,0.71299871657704306)
            (-0.68990947909333922,0.68990947909333922)
            (-0.67474925848950928,0.67474925848950928)
            (-0.66801894565736075,0.66801894565736075)
            (-0.66990242015734858,0.66990242015734858)
            (-0.68022782502734291,0.68022782502734291)
            (-0.69849480631109340,0.69849480631109340)
            (-0.72395324153808815,0.72395324153808815)
            (-0.75570808173311121,0.75570808173311121)
            (-0.79281864028468041,0.79281864028468041)
            (-0.83437352336140447,0.83437352336140447)
            (-0.87953602307762946,0.87953602307762946)
            (-0.92756560374246189,0.92756560374246189)
            (-0.97781980076880537,0.97781980076880537)
              (-1.0297508173998535,1.0297508173998535)
              (-1.0828917773169013,1.0828917773169013)
              (-1.1368474902824357,1.1368474902824357)
              (-1.1912823372740975,1.1912823372740975)
              (-1.2459084690571010,1.2459084690571010)
              (-1.3004786030773927,1.3004786030773927)
              (-1.3547802192952805,1.3547802192952805)
              (-1.4086264642978812,1.4086264642978812)
              (-1.4618541382180297,1.4618541382180297)
              (-1.5143192889068904,1.5143192889068904)
              (-1.5658927814087718,1.5658927814087718)
              (-1.6164588468761651,1.6164588468761651)
              (-1.6659143533170515,1.6659143533170515)
              (-1.7141645394706657,1.7141645394706657)
              (-1.7611236812672599,1.7611236812672599)
              (-1.8067141050186004,1.8067141050186004)
              (-1.8508633186698156,1.8508633186698156)
              (-1.8935056312509599,1.8935056312509599)
              (-1.9345805963439506,1.9345805963439506)
              (-1.9740314301411055,1.9740314301411055)
              (-2.0118080878097002,2.0118080878097002)
              (-2.0478617320677319,2.0478617320677319)
              (-2.0821493987730544,2.0821493987730544)
              (-2.1146312611740372,2.1146312611740372)
              (-2.1452696608616053,2.1452696608616053)
              (-2.1740324391572003,2.1740324391572003)
              (-2.2008880621769866,2.2008880621769866)
              (-2.2258097275346556,2.2258097275346556)
              (-2.2487725192174608,2.2487725192174608)
              (-2.2697545955161074,2.2697545955161074)
              (-2.2887373478604189,2.2887373478604189)
              (-2.3057035542149413,2.3057035542149413)
              (-2.3206394838431166,2.3206394838431166)
              (-2.3335342827153029,2.3335342827153029)
              (-2.3443783140161969,2.3443783140161969)
              (-2.3531653166786439,2.3531653166786439)
              (-2.3598915508372849,2.3598915508372849)
              (-2.3645541207418557,2.3645541207418557)
              (-2.3671546432208994,2.3671546432208994)
              (-2.3676953247978076,2.3676953247978076)
              (-2.3661813394031195,2.3661813394031195)
              (-2.3626198668620879,2.3626198668620879)
              (-2.3570202459140743,2.3570202459140743)
              (-2.3493944307732009,2.3493944307732009)
              (-2.3397550064235499,2.3397550064235499)
              (-2.7407681969872759,2.7407681969872759)
              (-2.7157383825750046,2.7157383825750046)
              (-2.6885863077521739,2.6885863077521739)
              (-2.6593435178243841,2.6593435178243841)
              (-2.6280437705292736,2.6280437705292736)
              (-2.5947237012248201,2.5947237012248201)
              (-2.5594220211869798,2.5594220211869798)
              (-2.5221803323930367,2.5221803323930367)
              (-2.4830426023951535,2.4830426023951535)
              (-2.4420557476133045,2.4420557476133045)
              (-2.3992686945850905,2.3992686945850905)
              (-2.3547336441501017,2.3547336441501017)
              (-2.3085054211435931,2.3085054211435931)
              (-2.2606418213121149,2.2606418213121149)
              (-2.2112034261401181,2.2112034261401181)
              (-2.1602543639109144,2.1602543639109144)
              (-2.1078618477834925,2.1078618477834925)
              (-2.0540969568413092,2.0540969568413092)
              (-1.9990343946585156,1.9990343946585156)
              (-1.9427533504625480,1.9427533504625480)
              (-1.8853378457321661,1.8853378457321661)
              (-1.8268770746874916,1.8268770746874916)
              (-1.7674661774326210,1.7674661774326210)
              (-1.7072067845585785,1.7072067845585785)
              (-1.6462092562026407,1.6462092562026407)
              (-1.5845920847916146,1.5845920847916146)
              (-1.5224853461222330,1.5224853461222330)
              (-1.4600314798531175,1.4600314798531175)
              (-1.3973885280509488,1.3973885280509488)
              (-1.3347329542013922,1.3347329542013922)
              (-1.2722633036949687,1.2722633036949687)
              (-1.2102062719130675,1.2102062719130675)
              (-1.1488214417845244,1.1488214417845244)
              (-1.0884094448194532,1.0884094448194532)
              (-1.0293220737956579,1.0293220737956579)
            (-0.97197129819903649,0.97197129819903649)
            (-0.91684265603717552,0.91684265603717552)
            (-0.86450733968579652,0.86450733968579652)
            (-0.81563246287675528,0.81563246287675528)
            (-0.77098665839438030,0.77098665839438030)
            (-0.73143176835560708,0.73143176835560708)
            (-0.69789577226540467,0.69789577226540467)
            (-0.67131315837561745,0.67131315837561745)
            (-0.65253520867871018,0.65253520867871018)
            (-0.64221498959507339,0.64221498959507339)
            (-0.64069695369166479,0.64069695369166479)
            (-0.64794773597515243,0.64794773597515243)
            (-0.66355648062669514,0.66355648062669514)
            (-0.68680593966002990,0.68680593966002990)
            (-0.71678440954724543,0.71678440954724543)
            (-0.75250298592527076,0.75250298592527076)
            (-0.79298792246765271,0.79298792246765271)
            (-0.83733933593493337,0.83733933593493337)
            (-0.88475934322707817,0.88475934322707817)
            (-0.93455976959909393,0.93455976959909393)
            (-0.98615409489738304,0.98615409489738304)
              (-1.0390479266878783,1.0390479266878783)
              (-1.0928241185399734,1.0928241185399734)
              (-1.1471311958481789,1.1471311958481789)
              (-1.2016700750132296,1.2016700750132296)
              (-1.2561861556798624,1.2561861556798624)
              (-1.3104590996211127,1.3104590996211127)
              (-1.3642998380855755,1.3642998380855755)
              (-1.4175411927804826,1.4175411927804826)
              (-1.4700374957768760,1.4700374957768760)
              (-1.5216580704989742,1.5216580704989742)
              (-1.5722877487492843,1.5722877487492843)
              (-1.6218213037325808,1.6218213037325808)
              (-1.6701650054636423,1.6701650054636423)
              (-1.7172324374346126,1.7172324374346126)
              (-1.7629463661879512,1.7629463661879512)
              (-1.8072343735543903,1.8072343735543903)
              (-1.8500314135814477,1.8500314135814477)
              (-1.8912766726823735,1.8912766726823735)
              (-1.9309147715399122,1.9309147715399122)
              (-1.9688939927296030,1.9688939927296030)
              (-2.0051684576246691,2.0051684576246691)
              (-2.0396936439994291,2.0396936439994291)
              (-2.0724301327623289,2.0724301327623289)
              (-2.1033418582490948,2.1033418582490948)
              (-2.1323947474414631,2.1323947474414631)
              (-2.1595595146666047,2.1595595146666047)
              (-2.1848084727216084,2.1848084727216084)
              (-2.2081170801757581,2.2081170801757581)
              (-2.2294639707060457,2.2294639707060457)
              (-2.2488299356014796,2.2488299356014796)
              (-2.2661989693444129,2.2661989693444129)
              (-2.2815567624121922,2.2815567624121922)
              (-2.2948916949895306,2.2948916949895306)
              (-2.3061957842462846,2.3061957842462846)
              (-2.3154619685218516,2.3154619685218516)
              (-2.3226862403209592,2.3226862403209592)
              (-2.3278668736193850,2.3278668736193850)
              (-2.3310036673711316,2.3310036673711316)
              (-2.3321006404836702,2.3321006404836702)
              (-2.3311615242717263,2.3311615242717263)
              (-2.3281940033230337,2.3281940033230337)
              (-2.3232073767624168,2.3232073767624168)
              (-2.3162130743745060,2.3162130743745060)
              (-2.3072248133481428,2.3072248133481428)
              (-2.2962568513834904,2.2962568513834904)
              (-2.7059851049446380,2.7059851049446380)
              (-2.6795353848611958,2.6795353848611958)
              (-2.6509924904908222,2.6509924904908222)
              (-2.6203893242618599,2.6203893242618599)
              (-2.5877612687409091,2.5877612687409091)
              (-2.5531460647252029,2.5531460647252029)
              (-2.5165841150351600,2.5165841150351600)
              (-2.4781183405524581,2.4781183405524581)
              (-2.4377938033293978,2.4377938033293978)
              (-2.3956586864209322,2.3956586864209322)
              (-2.3517633067827060,2.3517633067827060)
              (-2.3061610288188534,2.3061610288188534)
              (-2.2589077378897060,2.2589077378897060)
              (-2.2100622518276074,2.2100622518276074)
              (-2.1596864344207156,2.1596864344207156)
              (-2.1078453254159397,2.1078453254159397)
              (-2.0546075151821532,2.0546075151821532)
              (-2.0000446632874658,2.0000446632874658)
              (-1.9442331330168359,1.9442331330168359)
              (-1.8872530147868447,1.8872530147868447)
              (-1.8291893655919540,1.8291893655919540)
              (-1.7701332718809477,1.7701332718809477)
              (-1.7101811849306630,1.7101811849306630)
              (-1.6494368963150818,1.6494368963150818)
              (-1.5880128262577451,1.5880128262577451)
              (-1.5260306167533677,1.5260306167533677)
              (-1.4636232816959813,1.4636232816959813)
              (-1.4009379901394521,1.4009379901394521)
              (-1.3381390540705806,1.3381390540705806)
              (-1.2754099482481667,1.2754099482481667)
              (-1.2129593559424368,1.2129593559424368)
              (-1.1510266372926019,1.1510266372926019)
              (-1.0898886065526205,1.0898886065526205)
              (-1.0298686188456070,1.0298686188456070)
            (-0.97134766989188559,0.97134766989188559)
            (-0.91477689766715742,0.91477689766715742)
            (-0.86069061541942848,0.86069061541942848)
            (-0.80972245169483847,0.80972245169483847)
            (-0.76261392154279906,0.76261392154279906)
            (-0.72021795158632951,0.72021795158632951)
            (-0.68348104367092344,0.68348104367092344)
            (-0.65339909686726838,0.65339909686726838)
            (-0.63093440645053300,0.63093440645053300)
            (-0.61689488027765538,0.61689488027765538)
            (-0.61180296103150389,0.61180296103150389)
            (-0.61579013700589713,0.61579013700589713)
            (-0.62856354599432895,0.62856354599432895)
            (-0.64945819448603770,0.64945819448603770)
            (-0.67755452744534184,0.67755452744534184)
            (-0.71181457043344931,0.71181457043344931)
            (-0.75119433901381594,0.75119433901381594)
            (-0.79472255717128715,0.79472255717128715)
            (-0.84153665952625256,0.84153665952625256)
            (-0.89089376925016250,0.89089376925016250)
            (-0.94216693817153152,0.94216693817153152)
            (-0.99482929728649261,0.99482929728649261)
              (-1.0484402054132118,1.0484402054132118)
              (-1.1026313766492799,1.1026313766492799)
              (-1.1570919448375951,1.1570919448375951)
              (-1.2115583453429479,1.2115583453429479)
              (-1.2658054312375389,1.2658054312375389)
              (-1.3196388910901460,1.3196388910901460)
              (-1.3728899743248704,1.3728899743248704)
              (-1.4254106778292133,1.4254106778292133)
              (-1.4770699316780973,1.4770699316780973)
              (-1.5277510907287715,1.5277510907287715)
              (-1.5773502378357767,1.5773502378357767)
              (-1.6257724149272810,1.6257724149272810)
              (-1.6729322761474936,1.6729322761474936)
              (-1.7187516592378633,1.7187516592378633)
              (-1.7631604840450801,1.7631604840450801)
              (-1.8060921219890895,1.8060921219890895)
              (-1.8474878660590579,1.8474878660590579)
              (-1.8872918168638102,1.8872918168638102)
              (-1.9254534726406778,1.9254534726406778)
              (-1.9619257965590400,1.9619257965590400)
              (-1.9966666047591322,1.9966666047591322)
              (-2.0296358119554205,2.0296358119554205)
              (-2.0607975001450383,2.0607975001450383)
              (-2.0901189470746622,2.0901189470746622)
              (-2.1175698750529079,2.1175698750529079)
              (-2.1431237353144064,2.1431237353144064)
              (-2.1667562121850716,2.1667562121850716)
              (-2.1884454729239851,2.1884454729239851)
              (-2.2081733641245549,2.2081733641245549)
              (-2.2259233405351053,2.2259233405351053)
              (-2.2416817951659964,2.2416817951659964)
              (-2.2554374950105780,2.2554374950105780)
              (-2.2671813232083595,2.2671813232083595)
              (-2.2769075155407847,2.2769075155407847)
              (-2.2846112018205127,2.2846112018205127)
              (-2.2902913908723295,2.2902913908723295)
              (-2.2939484798385830,2.2939484798385830)
              (-2.2955842740634189,2.2955842740634189)
              (-2.2952051484809162,2.2952051484809162)
              (-2.2928166593660668,2.2928166593660668)
              (-2.2884297186139695,2.2884297186139695)
              (-2.2820543846289691,2.2820543846289691)
              (-2.2737042609726856,2.2737042609726856)
              (-2.2633957086446852,2.2633957086446852)
              (-2.2511449545286104,2.2511449545286104)
              (-2.6692091161341600,2.6692091161341600)
              (-2.6413723208296802,2.6413723208296802)
              (-2.6114727053078228,2.6114727053078228)
              (-2.5795448583328158,2.5795448583328158)
              (-2.5456254610404327,2.5456254610404327)
              (-2.5097537516399697,2.5097537516399697)
              (-2.4719712957560960,2.4719712957560960)
              (-2.4323223138105985,2.4323223138105985)
              (-2.3908530948369369,2.3908530948369369)
              (-2.3476129775504884,2.3476129775504884)
              (-2.3026534560831782,2.3026534560831782)
              (-2.2560288824148018,2.2560288824148018)
              (-2.2077960279837274,2.2077960279837274)
              (-2.1580152001921027,2.1580152001921027)
              (-2.1067488969527179,2.1067488969527179)
              (-2.0540631078380973,2.0540631078380973)
              (-2.0000274270950267,2.0000274270950267)
              (-1.9447144910199605,1.9447144910199605)
              (-1.8882016034563109,1.8882016034563109)
              (-1.8305700003715366,1.8305700003715366)
              (-1.7719059777894421,1.7719059777894421)
              (-1.7123014297112205,1.7123014297112205)
              (-1.6518546928643063,1.6518546928643063)
              (-1.5906711776213716,1.5906711776213716)
              (-1.5288653552190448,1.5288653552190448)
              (-1.4665617995065965,1.4665617995065965)
              (-1.4038972288638381,1.4038972288638381)
              (-1.3410232609086392,1.3410232609086392)
              (-1.2781100404882799,1.2781100404882799)
              (-1.2153492452165393,1.2153492452165393)
              (-1.1529599558453119,1.1529599558453119)
              (-1.0911964829887102,1.0911964829887102)
              (-1.0303545831401268,1.0303545831401268)
            (-0.97078372589512785,0.97078372589512785)
            (-0.91289909644237177,0.91289909644237177)
            (-0.85719663517259703,0.85719663517259703)
            (-0.80427034123312036,0.80427034123312036)
            (-0.75482678500543010,0.75482678500543010)
            (-0.70969659606298185,0.70969659606298185)
            (-0.66982875538511288,0.66982875538511288)
            (-0.63626312400786977,0.63626312400786977)
            (-0.61005840070578377,0.61005840070578377)
            (-0.59217587180122888,0.59217587180122888)
            (-0.58333059529962894,0.58333059529962894)
            (-0.58384714537328786,0.58384714537328786)
            (-0.59358458610623788,0.59358458610623788)
            (-0.61195707148521150,0.61195707148521150)
            (-0.63805047413365878,0.63805047413365878)
            (-0.67077633889244093,0.67077633889244093)
            (-0.70901449273828321,0.70901449273828321)
            (-0.75170977038088571,0.75170977038088571)
            (-0.79792541803924588,0.79792541803924588)
            (-0.84685690644210709,0.84685690644210709)
            (-0.89782921807989269,0.89782921807989269)
            (-0.95028078138547789,0.95028078138547789)
              (-1.0037450777719448,1.0037450777719448)
              (-1.0578358887617190,1.0578358887617190)
              (-1.1122296855092073,1.1122296855092073)
              (-1.1666540762319615,1.1666540762319615)
              (-1.2208786798822260,1.2208786798822260)
              (-1.2747055380565058,1.2747055380565058)
              (-1.3279629616567832,1.3279629616567832)
              (-1.3805017111331925,1.3805017111331925)
              (-1.4321907985537072,1.4321907985537072)
              (-1.4829125404864303,1.4829125404864303)
              (-1.5325633560253289,1.5325633560253289)
              (-1.5810488163618595,1.5810488163618595)
              (-1.6282840280576716,1.6282840280576716)
              (-1.6741917728635973,1.6741917728635973)
              (-1.7187008817107303,1.7187008817107303)
              (-1.7617475649752365,1.7617475649752365)
              (-1.8032721436604555,1.8032721436604555)
              (-1.8432201415905307,1.8432201415905307)
              (-1.8815412874571569,1.8815412874571569)
              (-1.9181893111365149,1.9181893111365149)
              (-1.9531216981363164,1.9531216981363164)
              (-1.9863000520349430,1.9863000520349430)
              (-2.0176881054578311,2.0176881054578311)
              (-2.0472539689131608,2.0472539689131608)
              (-2.0749679504957603,2.0749679504957603)
              (-2.1008025696774322,2.1008025696774322)
              (-2.1247354062395925,2.1247354062395925)
              (-2.1467442113554398,2.1467442113554398)
              (-2.1668109221556691,2.1668109221556691)
              (-2.1849195660960343,2.1849195660960343)
              (-2.2010563153989238,2.2010563153989238)
              (-2.2152108673249962,2.2152108673249962)
              (-2.2273736451925394,2.2273736451925394)
              (-2.2375385720978893,2.2375385720978893)
              (-2.2457025672160653,2.2457025672160653)
              (-2.2518628860220709,2.2518628860220709)
              (-2.2560209216982194,2.2560209216982194)
              (-2.2581790708022402,2.2581790708022402)
              (-2.2583421101081989,2.2583421101081989)
              (-2.2565175985797810,2.2565175985797810)
              (-2.2527148141865587,2.2527148141865587)
              (-2.2469447231483421,2.2469447231483421)
              (-2.2392204833324048,2.2392204833324048)
              (-2.2295588427878954,2.2295588427878954)
              (-2.2179764049519082,2.2179764049519082)
              (-2.2044918656559447,2.2044918656559447)
              (-2.6304887719734307,2.6304887719734307)
              (-2.6012994861583061,2.6012994861583061)
              (-2.5700795975613606,2.5700795975613606)
              (-2.5368648603940867,2.5368648603940867)
              (-2.5016933263011270,2.5016933263011270)
              (-2.4646054851671595,2.4646054851671595)
              (-2.4256441669347049,2.4256441669347049)
              (-2.3848548342383831,2.3848548342383831)
              (-2.3422848994670797,2.3422848994670797)
              (-2.2979845960901888,2.2979845960901888)
              (-2.2520067520737763,2.2520067520737763)
              (-2.2044065466946332,2.2044065466946332)
              (-2.1552416838308197,2.1552416838308197)
              (-2.1045731316650667,2.1045731316650667)
              (-2.0524647066223620,2.0524647066223620)
              (-1.9989827666907702,1.9989827666907702)
              (-1.9441981473829899,1.9441981473829899)
              (-1.8881839153812827,1.8881839153812827)
              (-1.8310184519430810,1.8310184519430810)
              (-1.7727835797800664,1.7727835797800664)
              (-1.7135668606626879,1.7135668606626879)
              (-1.6534611235620198,1.6534611235620198)
              (-1.5925659392014251,1.5925659392014251)
              (-1.5309884559237024,1.5309884559237024)
              (-1.4688453775596260,1.4688453775596260)
              (-1.4062635035541200,1.4062635035541200)
              (-1.3433834262805238,1.3433834262805238)
              (-1.2803608752916729,1.2803608752916729)
              (-1.2173727965958374,1.2173727965958374)
              (-1.1546194590235443,1.1546194590235443)
              (-1.0923318342355448,1.0923318342355448)
              (-1.0307797219303454,1.0307797219303454)
            (-0.97028111502841741,0.97028111502841741)
            (-0.91121451715259094,0.91121451715259094)
            (-0.85403683983021828,0.85403683983021828)
            (-0.79929718000522620,0.79929718000522620)
            (-0.74765995016324271,0.74765995016324271)
            (-0.69992122830779036,0.69992122830779036)
            (-0.65701602042221585,0.65701602042221585)
            (-0.62000674987409365,0.62000674987409365)
            (-0.59002944113447797,0.59002944113447797)
            (-0.56819112158502549,0.56819112158502549)
            (-0.55540743365562861,0.55540743365562861)
            (-0.55222756012644847,0.55222756012644847)
